City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,3/2/2021,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,4/2/2021,316,173.8,341.28,262.28,360.24,3.32,300.2
Delhi,5/2/2021,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,6/2/2021,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,7/2/2021,232,127.6,250.56,192.56,264.48,2.44,220.4
Delhi,8/2/2021,303,166.65,327.24,251.49,345.42,3.18,287.85
Delhi,9/2/2021,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,10/2/2021,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,11/2/2021,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,12/2/2021,341,187.55,368.28,283.03,388.74,3.58,323.95
Delhi,13/02/21,334,183.7,360.72,277.22,380.76,3.51,317.3
Delhi,14/02/21,351,193.05,379.08,291.33,400.14,3.69,333.45
Delhi,15/02/21,313,172.15,338.04,259.79,356.82,3.29,297.35
Delhi,16/02/21,327,179.85,353.16,271.41,372.78,3.43,310.65
Delhi,17/02/21,324,178.2,349.92,268.92,369.36,3.4,307.8
Delhi,18/02/21,302,166.1,326.16,250.66,344.28,3.17,286.9
Delhi,19/02/21,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,20/02/21,249,136.95,268.92,206.67,283.86,2.61,236.55
Delhi,21/02/21,297,163.35,320.76,246.51,338.58,3.12,282.15
Delhi,22/02/21,288,158.4,311.04,239.04,328.32,3.02,273.6
Delhi,23/02/21,250,137.5,270,207.5,285,2.63,237.5
Delhi,24/02/21,278,152.9,300.24,230.74,316.92,2.92,264.1
Delhi,25/02/21,298,163.9,321.84,247.34,339.72,3.13,283.1
Delhi,26/02/21,229,125.95,247.32,190.07,261.06,2.4,217.55
Delhi,27/02/21,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,28/02/21,208,114.4,224.64,172.64,237.12,2.18,197.6
Delhi,1/3/2021,177,97.35,191.16,146.91,201.78,1.86,168.15
Delhi,2/3/2021,175,96.25,189,145.25,199.5,1.84,166.25
Delhi,3/3/2021,188,103.4,203.04,156.04,214.32,1.97,178.6
Delhi,4/3/2021,278,152.9,300.24,230.74,316.92,2.92,264.1
Delhi,5/3/2021,255,140.25,275.4,211.65,290.7,2.68,242.25
Delhi,6/3/2021,204,112.2,220.32,169.32,232.56,2.14,193.8
Delhi,7/3/2021,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,8/3/2021,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,9/3/2021,283,155.65,305.64,234.89,322.62,2.97,268.85
Delhi,10/3/2021,175,96.25,189,145.25,199.5,1.84,166.25
Delhi,11/3/2021,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,12/3/2021,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,13/03/21,209,114.95,225.72,173.47,238.26,2.19,198.55
Delhi,14/03/21,209,114.95,225.72,173.47,238.26,2.19,198.55
Delhi,15/03/21,206,113.3,222.48,170.98,234.84,2.16,195.7
Delhi,16/03/21,258,141.9,278.64,214.14,294.12,2.71,245.1
Delhi,17/03/21,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,18/03/21,315,173.25,340.2,261.45,359.1,3.31,299.25
Delhi,19/03/21,279,153.45,301.32,231.57,318.06,2.93,265.05
Delhi,20/03/21,234,128.7,252.72,194.22,266.76,2.46,222.3
Delhi,21/03/21,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,22/03/21,196,107.8,211.68,162.68,223.44,2.06,186.2
Delhi,23/03/21,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,24/03/21,175,96.25,189,145.25,199.5,1.84,166.25
Delhi,25/03/21,148,81.4,159.84,122.84,168.72,1.55,140.6
Delhi,26/03/21,150,82.5,162,124.5,171,1.58,142.5
Delhi,27/03/21,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,28/03/21,233,128.15,251.64,193.39,265.62,2.45,221.35
Delhi,29/03/21,225,123.75,243,186.75,256.5,2.36,213.75
Delhi,30/03/21,232,127.6,250.56,192.56,264.48,2.44,220.4
Delhi,31/03/21,203,111.65,219.24,168.49,231.42,2.13,192.85
Delhi,1/4/2021,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,2/4/2021,176,96.8,190.08,146.08,200.64,1.85,167.2
Delhi,3/4/2021,159,87.45,171.72,131.97,181.26,1.67,151.05
Delhi,4/4/2021,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,5/4/2021,205,112.75,221.4,170.15,233.7,2.15,194.75
Delhi,6/4/2021,279,153.45,301.32,231.57,318.06,2.93,265.05
Delhi,7/4/2021,250,137.5,270,207.5,285,2.63,237.5
Delhi,8/4/2021,153,84.15,165.24,126.99,174.42,1.61,145.35
Delhi,9/4/2021,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,10/4/2021,181,99.55,195.48,150.23,206.34,1.9,171.95
Delhi,11/4/2021,186,102.3,200.88,154.38,212.04,1.95,176.7
Delhi,12/4/2021,241,132.55,260.28,200.03,274.74,2.53,228.95
Delhi,13/04/21,231,127.05,249.48,191.73,263.34,2.43,219.45
Delhi,14/04/21,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,15/04/21,220,121,237.6,182.6,250.8,2.31,209
Delhi,16/04/21,238,130.9,257.04,197.54,271.32,2.5,226.1
Delhi,17/04/21,128,70.4,138.24,106.24,145.92,1.34,121.6
Delhi,18/04/21,154,84.7,166.32,127.82,175.56,1.62,146.3
Delhi,19/04/21,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,20/04/21,191,105.05,206.28,158.53,217.74,2.01,181.45
Delhi,21/04/21,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,22/04/21,140,77,151.2,116.2,159.6,1.47,133
Delhi,23/04/21,126,69.3,136.08,104.58,143.64,1.32,119.7
Delhi,24/04/21,125,68.75,135,103.75,142.5,1.31,118.75
Delhi,25/04/21,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,26/04/21,256,140.8,276.48,212.48,291.84,2.69,243.2
Delhi,27/04/21,284,156.2,306.72,235.72,323.76,2.98,269.8
Delhi,28/04/21,312,171.6,336.96,258.96,355.68,3.28,296.4
Delhi,29/04/21,296,162.8,319.68,245.68,337.44,3.11,281.2
Delhi,30/04/21,287,157.85,309.96,238.21,327.18,3.01,272.65
Delhi,1/5/2021,238,130.9,257.04,197.54,271.32,2.5,226.1
Delhi,2/5/2021,174,95.7,187.92,144.42,198.36,1.83,165.3
Delhi,3/5/2021,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,4/5/2021,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,5/5/2021,175,96.25,189,145.25,199.5,1.84,166.25
Delhi,6/5/2021,156,85.8,168.48,129.48,177.84,1.64,148.2
Delhi,7/5/2021,142,78.1,153.36,117.86,161.88,1.49,134.9
Delhi,8/5/2021,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,9/5/2021,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,10/5/2021,136,74.8,146.88,112.88,155.04,1.43,129.2
Delhi,11/5/2021,151,83.05,163.08,125.33,172.14,1.59,143.45
Delhi,12/5/2021,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,13/05/21,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,14/05/21,132,72.6,142.56,109.56,150.48,1.39,125.4
Delhi,15/05/21,140,77,151.2,116.2,159.6,1.47,133
Delhi,16/05/21,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,17/05/21,191,105.05,206.28,158.53,217.74,2.01,181.45
Delhi,18/05/21,93,51.15,100.44,77.19,106.02,0.98,88.35
Delhi,19/05/21,78,42.9,84.24,64.74,88.92,0.82,74.1
Delhi,20/05/21,58,31.9,62.64,48.14,66.12,0.61,55.1
Delhi,21/05/21,85,46.75,91.8,70.55,96.9,0.89,80.75
Delhi,22/05/21,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,23/05/21,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,24/05/21,169,92.95,182.52,140.27,192.66,1.77,160.55
Delhi,25/05/21,140,77,151.2,116.2,159.6,1.47,133
Delhi,26/05/21,149,81.95,160.92,123.67,169.86,1.56,141.55
Delhi,27/05/21,150,82.5,162,124.5,171,1.58,142.5
Delhi,28/05/21,106,58.3,114.48,87.98,120.84,1.11,100.7
Delhi,29/05/21,87,47.85,93.96,72.21,99.18,0.91,82.65
Delhi,30/05/21,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,31/05/21,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,1/6/2021,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,2/6/2021,143,78.65,154.44,118.69,163.02,1.5,135.85
Delhi,3/6/2021,159,87.45,171.72,131.97,181.26,1.67,151.05
Delhi,4/6/2021,196,107.8,211.68,162.68,223.44,2.06,186.2
Delhi,5/6/2021,124,68.2,133.92,102.92,141.36,1.3,117.8
Delhi,6/6/2021,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,7/6/2021,180,99,194.4,149.4,205.2,1.89,171
Delhi,8/6/2021,205,112.75,221.4,170.15,233.7,2.15,194.75
Delhi,9/6/2021,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,10/6/2021,221,121.55,238.68,183.43,251.94,2.32,209.95
Delhi,11/6/2021,145,79.75,156.6,120.35,165.3,1.52,137.75
Delhi,12/6/2021,133,73.15,143.64,110.39,151.62,1.4,126.35
Delhi,13/06/21,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,14/06/21,124,68.2,133.92,102.92,141.36,1.3,117.8
Delhi,15/06/21,113,62.15,122.04,93.79,128.82,1.19,107.35
Delhi,16/06/21,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,17/06/21,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,18/06/21,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,19/06/21,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,20/06/21,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,21/06/21,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,22/06/21,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,23/06/21,218,119.9,235.44,180.94,248.52,2.29,207.1
Delhi,24/06/21,146,80.3,157.68,121.18,166.44,1.53,138.7
Delhi,25/06/21,163,89.65,176.04,135.29,185.82,1.71,154.85
Delhi,26/06/21,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,27/06/21,168,92.4,181.44,139.44,191.52,1.76,159.6
Delhi,28/06/21,161,88.55,173.88,133.63,183.54,1.69,152.95
Delhi,29/06/21,195,107.25,210.6,161.85,222.3,2.05,185.25
Delhi,30/06/21,206,113.3,222.48,170.98,234.84,2.16,195.7
Delhi,1/7/2021,266,146.3,287.28,220.78,303.24,2.79,252.7
Delhi,2/7/2021,245,134.75,264.6,203.35,279.3,2.57,232.75
Delhi,3/7/2021,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,4/7/2021,140,77,151.2,116.2,159.6,1.47,133
Delhi,5/7/2021,149,81.95,160.92,123.67,169.86,1.56,141.55
Delhi,6/7/2021,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,7/7/2021,178,97.9,192.24,147.74,202.92,1.87,169.1
Delhi,8/7/2021,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,9/7/2021,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,10/7/2021,97,53.35,104.76,80.51,110.58,1.02,92.15
Delhi,11/7/2021,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,12/7/2021,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,13/07/21,80,44,86.4,66.4,91.2,0.84,76
Delhi,14/07/21,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,15/07/21,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,16/07/21,90,49.5,97.2,74.7,102.6,0.95,85.5
Delhi,17/07/21,117,64.35,126.36,97.11,133.38,1.23,111.15
Delhi,18/07/21,94,51.7,101.52,78.02,107.16,0.99,89.3
Delhi,19/07/21,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,20/07/21,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,21/07/21,74,40.7,79.92,61.42,84.36,0.78,70.3
Delhi,22/07/21,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,23/07/21,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,24/07/21,99,54.45,106.92,82.17,112.86,1.04,94.05
Delhi,25/07/21,107,58.85,115.56,88.81,121.98,1.12,101.65
Delhi,26/07/21,86,47.3,92.88,71.38,98.04,0.9,81.7
Delhi,27/07/21,98,53.9,105.84,81.34,111.72,1.03,93.1
Delhi,28/07/21,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,29/07/21,63,34.65,68.04,52.29,71.82,0.66,59.85
Delhi,30/07/21,76,41.8,82.08,63.08,86.64,0.8,72.2
Delhi,31/07/21,57,31.35,61.56,47.31,64.98,0.6,54.15
Delhi,1/8/2021,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,2/8/2021,95,52.25,102.6,78.85,108.3,1,90.25
Delhi,3/8/2021,71,39.05,76.68,58.93,80.94,0.75,67.45
Delhi,4/8/2021,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,5/8/2021,99,54.45,106.92,82.17,112.86,1.04,94.05
Delhi,6/8/2021,104,57.2,112.32,86.32,118.56,1.09,98.8
Delhi,7/8/2021,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,8/8/2021,109,59.95,117.72,90.47,124.26,1.14,103.55
Delhi,9/8/2021,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,10/8/2021,101,55.55,109.08,83.83,115.14,1.06,95.95
Delhi,11/8/2021,122,67.1,131.76,101.26,139.08,1.28,115.9
Delhi,12/8/2021,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,13/08/21,118,64.9,127.44,97.94,134.52,1.24,112.1
Delhi,14/08/21,116,63.8,125.28,96.28,132.24,1.22,110.2
Delhi,15/08/21,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,16/08/21,121,66.55,130.68,100.43,137.94,1.27,114.95
Delhi,17/08/21,150,82.5,162,124.5,171,1.58,142.5
Delhi,18/08/21,152,83.6,164.16,126.16,173.28,1.6,144.4
Delhi,19/08/21,167,91.85,180.36,138.61,190.38,1.75,158.65
Delhi,20/08/21,111,61.05,119.88,92.13,126.54,1.17,105.45
Delhi,21/08/21,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,22/08/21,59,32.45,63.72,48.97,67.26,0.62,56.05
Delhi,23/08/21,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,24/08/21,100,55,108,83,114,1.05,95
Delhi,25/08/21,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,26/08/21,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,27/08/21,134,73.7,144.72,111.22,152.76,1.41,127.3
Delhi,28/08/21,147,80.85,158.76,122.01,167.58,1.54,139.65
Delhi,29/08/21,119,65.45,128.52,98.77,135.66,1.25,113.05
Delhi,30/08/21,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,31/08/21,73,40.15,78.84,60.59,83.22,0.77,69.35
Delhi,1/9/2021,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,2/9/2021,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,3/9/2021,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,4/9/2021,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,5/9/2021,88,48.4,95.04,73.04,100.32,0.92,83.6
Delhi,6/9/2021,122,67.1,131.76,101.26,139.08,1.28,115.9
Delhi,7/9/2021,98,53.9,105.84,81.34,111.72,1.03,93.1
Delhi,8/9/2021,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,9/9/2021,75,41.25,81,62.25,85.5,0.79,71.25
Delhi,10/9/2021,79,43.45,85.32,65.57,90.06,0.83,75.05
Delhi,11/9/2021,61,33.55,65.88,50.63,69.54,0.64,57.95
Delhi,12/9/2021,60,33,64.8,49.8,68.4,0.63,57
Delhi,13/09/21,89,48.95,96.12,73.87,101.46,0.93,84.55
Delhi,14/09/21,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,15/09/21,70,38.5,75.6,58.1,79.8,0.74,66.5
Delhi,16/09/21,79,43.45,85.32,65.57,90.06,0.83,75.05
Delhi,17/09/21,62,34.1,66.96,51.46,70.68,0.65,58.9
Delhi,18/09/21,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,19/09/21,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,20/09/21,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,21/09/21,83,45.65,89.64,68.89,94.62,0.87,78.85
Delhi,22/09/21,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,23/09/21,68,37.4,73.44,56.44,77.52,0.71,64.6
Delhi,24/09/21,64,35.2,69.12,53.12,72.96,0.67,60.8
Delhi,25/09/21,80,44,86.4,66.4,91.2,0.84,76
Delhi,26/09/21,75,41.25,81,62.25,85.5,0.79,71.25
Delhi,27/09/21,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,28/09/21,120,66,129.6,99.6,136.8,1.26,114
Delhi,29/09/21,81,44.55,87.48,67.23,92.34,0.85,76.95
Delhi,30/09/21,84,46.2,90.72,69.72,95.76,0.88,79.8
Delhi,1/10/2021,108,59.4,116.64,89.64,123.12,1.13,102.6
Delhi,2/10/2021,125,68.75,135,103.75,142.5,1.31,118.75
Delhi,3/10/2021,105,57.75,113.4,87.15,119.7,1.1,99.75
Delhi,4/10/2021,91,50.05,98.28,75.53,103.74,0.96,86.45
Delhi,5/10/2021,115,63.25,124.2,95.45,131.1,1.21,109.25
Delhi,6/10/2021,114,62.7,123.12,94.62,129.96,1.2,108.3
Delhi,7/10/2021,127,69.85,137.16,105.41,144.78,1.33,120.65
Delhi,8/10/2021,167,91.85,180.36,138.61,190.38,1.75,158.65
Delhi,9/10/2021,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,10/10/2021,168,92.4,181.44,139.44,191.52,1.76,159.6
Delhi,11/10/2021,166,91.3,179.28,137.78,189.24,1.74,157.7
Delhi,12/10/2021,179,98.45,193.32,148.57,204.06,1.88,170.05
Delhi,13/10/21,171,94.05,184.68,141.93,194.94,1.8,162.45
Delhi,14/10/21,182,100.1,196.56,151.06,207.48,1.91,172.9
Delhi,15/10/21,198,108.9,213.84,164.34,225.72,2.08,188.1
Delhi,16/10/21,284,156.2,306.72,235.72,323.76,2.98,269.8
Delhi,17/10/21,298,163.9,321.84,247.34,339.72,3.13,283.1
Delhi,18/10/21,46,25.3,49.68,38.18,52.44,0.48,43.7
Delhi,19/10/21,69,37.95,74.52,57.27,78.66,0.72,65.55
Delhi,20/10/21,221,121.55,238.68,183.43,251.94,2.32,209.95
Delhi,21/10/21,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,22/10/21,170,93.5,183.6,141.1,193.8,1.79,161.5
Delhi,23/10/21,173,95.15,186.84,143.59,197.22,1.82,164.35
Delhi,24/10/21,160,88,172.8,132.8,182.4,1.68,152
Delhi,25/10/21,82,45.1,88.56,68.06,93.48,0.86,77.9
Delhi,26/10/21,139,76.45,150.12,115.37,158.46,1.46,132.05
Delhi,27/10/21,232,127.6,250.56,192.56,264.48,2.44,220.4
Delhi,28/10/21,268,147.4,289.44,222.44,305.52,2.81,254.6
Delhi,29/10/21,283,155.65,305.64,234.89,322.62,2.97,268.85
Delhi,30/10/21,268,147.4,289.44,222.44,305.52,2.81,254.6
Delhi,31/10/21,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,1/11/2021,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,2/11/2021,303,166.65,327.24,251.49,345.42,3.18,287.85
Delhi,3/11/2021,314,172.7,339.12,260.62,357.96,3.3,298.3
Delhi,4/11/2021,382,210.1,412.56,317.06,435.48,4.01,362.9
Delhi,5/11/2021,462,254.1,498.96,383.46,526.68,4.85,438.9
Delhi,6/11/2021,437,240.35,471.96,362.71,498.18,4.59,415.15
Delhi,7/11/2021,428,235.4,462.24,355.24,487.92,4.49,406.6
Delhi,8/11/2021,390,214.5,421.2,323.7,444.6,4.1,370.5
Delhi,9/11/2021,404,222.2,436.32,335.32,460.56,4.24,383.8
Delhi,10/11/2021,372,204.6,401.76,308.76,424.08,3.91,353.4
Delhi,11/11/2021,411,226.05,443.88,341.13,468.54,4.32,390.45
Delhi,12/11/2021,471,259.05,508.68,390.93,536.94,4.95,447.45
Delhi,13/11/21,437,240.35,471.96,362.71,498.18,4.59,415.15
Delhi,14/11/21,330,181.5,356.4,273.9,376.2,3.47,313.5
Delhi,15/11/21,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,16/11/21,403,221.65,435.24,334.49,459.42,4.23,382.85
Delhi,17/11/21,375,206.25,405,311.25,427.5,3.94,356.25
Delhi,18/11/21,347,190.85,374.76,288.01,395.58,3.64,329.65
Delhi,19/11/21,380,209,410.4,315.4,433.2,3.99,361
Delhi,20/11/21,374,205.7,403.92,310.42,426.36,3.93,355.3
Delhi,21/11/21,349,191.95,376.92,289.67,397.86,3.66,331.55
Delhi,22/11/21,311,171.05,335.88,258.13,354.54,3.27,295.45
Delhi,23/11/21,290,159.5,313.2,240.7,330.6,3.05,275.5
Delhi,24/11/21,361,198.55,389.88,299.63,411.54,3.79,342.95
Delhi,25/11/21,400,220,432,332,456,4.2,380
Delhi,26/11/21,406,223.3,438.48,336.98,462.84,4.26,385.7
Delhi,27/11/21,402,221.1,434.16,333.66,458.28,4.22,381.9
Delhi,28/11/21,405,222.75,437.4,336.15,461.7,4.25,384.75
Delhi,29/11/21,389,213.95,420.12,322.87,443.46,4.08,369.55
Delhi,30/11/21,328,180.4,354.24,272.24,373.92,3.44,311.6
Delhi,1/12/2021,370,203.5,399.6,307.1,421.8,3.89,351.5
Delhi,2/12/2021,429,235.95,463.32,356.07,489.06,4.5,407.55
Delhi,3/12/2021,346,190.3,373.68,287.18,394.44,3.63,328.7
Delhi,4/12/2021,362,199.1,390.96,300.46,412.68,3.8,343.9
Delhi,5/12/2021,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,6/12/2021,322,177.1,347.76,267.26,367.08,3.38,305.9
Delhi,7/12/2021,255,140.25,275.4,211.65,290.7,2.68,242.25
Delhi,8/12/2021,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,9/12/2021,289,158.95,312.12,239.87,329.46,3.03,274.55
Delhi,10/12/2021,314,172.7,339.12,260.62,357.96,3.3,298.3
Delhi,11/12/2021,281,154.55,303.48,233.23,320.34,2.95,266.95
Delhi,12/12/2021,254,139.7,274.32,210.82,289.56,2.67,241.3
Delhi,13/12/21,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,14/12/21,367,201.85,396.36,304.61,418.38,3.85,348.65
Delhi,15/12/21,363,199.65,392.04,301.29,413.82,3.81,344.85
Delhi,16/12/21,368,202.4,397.44,305.44,419.52,3.86,349.6
Delhi,17/12/21,329,180.95,355.32,273.07,375.06,3.45,312.55
Delhi,18/12/21,291,160.05,314.28,241.53,331.74,3.06,276.45
Delhi,19/12/21,271,149.05,292.68,224.93,308.94,2.85,257.45
Delhi,20/12/21,332,182.6,358.56,275.56,378.48,3.49,315.4
Delhi,21/12/21,402,221.1,434.16,333.66,458.28,4.22,381.9
Delhi,22/12/21,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,23/12/21,423,232.65,456.84,351.09,482.22,4.44,401.85
Delhi,24/12/21,415,228.25,448.2,344.45,473.1,4.36,394.25
Delhi,25/12/21,431,237.05,465.48,357.73,491.34,4.53,409.45
Delhi,26/12/21,459,252.45,495.72,380.97,523.26,4.82,436.05
Delhi,27/12/21,283,155.65,305.64,234.89,322.62,2.97,268.85
Delhi,28/12/21,305,167.75,329.4,253.15,347.7,3.2,289.75
Delhi,29/12/21,267,146.85,288.36,221.61,304.38,2.8,253.65
Delhi,30/12/21,286,157.3,308.88,237.38,326.04,3,271.7
Delhi,31/12/21,321,176.55,346.68,266.43,365.94,3.37,304.95
Delhi,1/1/2023,259,142.45,279.72,214.97,295.26,2.72,246.05
Delhi,2/1/2023,357,196.35,385.56,296.31,406.98,3.75,339.15
Delhi,3/1/2023,385,211.75,415.8,319.55,438.9,4.04,365.75
Delhi,4/1/2023,343,188.65,370.44,284.69,391.02,3.6,325.85
Delhi,5/1/2023,340,187,367.2,282.2,387.6,3.57,323
Delhi,6/1/2023,400,220,432,332,456,4.2,380
Delhi,7/1/2023,377,207.35,407.16,312.91,429.78,3.96,358.15
Delhi,8/1/2023,375,206.25,405,311.25,427.5,3.94,356.25
Delhi,9/1/2023,434,238.7,468.72,360.22,494.76,4.56,412.3
Delhi,10/1/2023,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,11/1/2023,308,169.4,332.64,255.64,351.12,3.23,292.6
Delhi,12/1/2023,371,204.05,400.68,307.93,422.94,3.9,352.45
Delhi,13/01/23,378,207.9,408.24,313.74,430.92,3.97,359.1
Delhi,14/01/23,353,194.15,381.24,292.99,402.42,3.71,335.35
Delhi,15/01/23,213,117.15,230.04,176.79,242.82,2.24,202.35
Delhi,16/01/23,270,148.5,291.6,224.1,307.8,2.84,256.5
Delhi,17/01/23,288,158.4,311.04,239.04,328.32,3.02,273.6
Delhi,18/01/23,306,168.3,330.48,253.98,348.84,3.21,290.7
Delhi,19/01/23,338,185.9,365.04,280.54,385.32,3.55,321.1
Delhi,20/01/23,226,124.3,244.08,187.58,257.64,2.37,214.7
Delhi,21/01/23,294,161.7,317.52,244.02,335.16,3.09,279.3
Delhi,22/01/23,407,223.85,439.56,337.81,463.98,4.27,386.65
Delhi,23/01/23,335,184.25,361.8,278.05,381.9,3.52,318.25
Delhi,24/01/23,237,130.35,255.96,196.71,270.18,2.49,225.15
Delhi,25/01/23,160,88,172.8,132.8,182.4,1.68,152
Delhi,26/01/23,298,163.9,321.84,247.34,339.72,3.13,283.1
Delhi,27/01/23,229,125.95,247.32,190.07,261.06,2.4,217.55
Delhi,28/01/23,236,129.8,254.88,195.88,269.04,2.48,224.2
Delhi,29/01/23,331,182.05,357.48,274.73,377.34,3.48,314.45
Delhi,30/01/23,207,113.85,223.56,171.81,235.98,2.17,196.65
Delhi,31/01/23,192,105.6,207.36,159.36,218.88,2.02,182.4
Delhi,1/2/2023,164,90.2,177.12,136.12,186.96,1.72,155.8
Delhi,2/2/2023,194,106.7,209.52,161.02,221.16,2.04,184.3
Delhi,3/2/2023,199,109.45,214.92,165.17,226.86,2.09,189.05
Delhi,4/2/2023,242,133.1,261.36,200.86,275.88,2.54,229.9
Delhi,5/2/2023,244,134.2,263.52,202.52,278.16,2.56,231.8
Delhi,6/2/2023,265,145.75,286.2,219.95,302.1,2.78,251.75
Delhi,7/2/2023,285,156.75,307.8,236.55,324.9,2.99,270.75
Delhi,8/2/2023,144,79.2,155.52,119.52,164.16,1.51,136.8
Delhi,9/2/2023,212,116.6,228.96,175.96,241.68,2.23,201.4
Delhi,10/2/2023,187,102.85,201.96,155.21,213.18,1.96,177.65
Delhi,11/2/2023,275,151.25,297,228.25,313.5,2.89,261.25
Delhi,12/2/2023,175,96.25,189,145.25,199.5,1.84,166.25
Delhi,13/02/23,135,74.25,145.8,112.05,153.9,1.42,128.25
Delhi,14/02/23,132,72.6,142.56,109.56,150.48,1.39,125.4
